,time,bid1,bsize1,ask1,asize1,bid2,bsize2,ask2,asize2,bid3,bsize3,ask3,asize3,bid4,bsize4,ask4,asize4,bid5,bsize5,ask5,asize5,bid6,bsize6,ask6,asize6,bid7,bsize7,ask7,asize7,bid8,bsize8,ask8,asize8,bid9,bsize9,ask9,asize9,bid10,bsize10,ask10,asize10
1808,39652000,9.93,84642,9.94,146652,9.92,123569,9.95,154789,9.91,392123,9.96,335700,9.9,528600,9.97,222091,9.89,262000,9.98,340430,9.88,173800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1809,39656000,9.93,87142,9.94,146052,9.92,122669,9.95,154789,9.91,392123,9.96,335700,9.9,528600,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1810,39658000,9.93,87242,9.94,146052,9.92,122669,9.95,154789,9.91,398623,9.96,335700,9.9,528600,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1811,39663000,9.93,90842,9.94,148552,9.92,122669,9.95,154789,9.91,398623,9.96,335700,9.9,528600,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1812,39666000,9.93,70342,9.94,138652,9.92,123769,9.95,154789,9.91,398623,9.96,335700,9.9,528900,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1813,39667000,9.93,71942,9.94,138552,9.92,123769,9.95,163789,9.91,398623,9.96,335700,9.9,528900,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1814,39671000,9.93,72242,9.94,133652,9.92,125369,9.95,163789,9.91,398623,9.96,335700,9.9,528900,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1815,39675000,9.93,73242,9.94,131952,9.92,125369,9.95,163789,9.91,398623,9.96,335700,9.9,529700,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1816,39676000,9.93,79242,9.94,131352,9.92,125369,9.95,163789,9.91,398623,9.96,335700,9.9,529700,9.97,222091,9.89,262000,9.98,340430,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1817,39680000,9.93,79242,9.94,131852,9.92,125369,9.95,163789,9.91,398623,9.96,335700,9.9,529700,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1818,39683000,9.93,80142,9.94,131852,9.92,127369,9.95,163789,9.91,398823,9.96,335700,9.9,529700,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,52700,10.03,536080
1819,39687000,9.93,80842,9.94,131852,9.92,127369,9.95,163789,9.91,398823,9.96,335700,9.9,529700,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1820,39689000,9.93,81342,9.94,125852,9.92,129369,9.95,166549,9.91,398823,9.96,335700,9.9,531100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1821,39693000,9.93,83442,9.94,124052,9.92,129369,9.95,166549,9.91,398823,9.96,335700,9.9,531100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1822,39695000,9.93,83442,9.94,123052,9.92,130169,9.95,166549,9.91,399823,9.96,335700,9.9,531100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1823,39699000,9.93,84042,9.94,123052,9.92,129269,9.95,166549,9.91,400823,9.96,335700,9.9,531100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1824,39701000,9.93,84142,9.94,122152,9.92,129269,9.95,166549,9.91,400823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1825,39704000,9.93,84142,9.94,121352,9.92,129269,9.95,166549,9.91,400823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1826,39706000,9.93,84736,9.94,121352,9.92,129369,9.95,166549,9.91,400823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1827,39711000,9.93,97751,9.94,91680,9.92,126869,9.95,166549,9.91,402823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1828,39713000,9.93,96446,9.94,92480,9.92,131869,9.95,166549,9.91,402823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,320200,10.02,189317,9.84,53700,10.03,536080
1829,39717000,9.93,97246,9.94,92480,9.92,132769,9.95,166549,9.91,402823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1830,39719000,9.93,102446,9.94,92480,9.92,132769,9.95,166549,9.91,402823,9.96,336100,9.9,526100,9.97,222091,9.89,262000,9.98,340500,9.88,174800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1831,39723000,9.93,104146,9.94,89980,9.92,132769,9.95,166549,9.91,402823,9.96,336100,9.9,526200,9.97,222091,9.89,262000,9.98,340500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1832,39725000,9.93,104146,9.94,79980,9.92,132769,9.95,166549,9.91,403523,9.96,336100,9.9,526200,9.97,222091,9.89,262000,9.98,340500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1833,39729000,9.93,105046,9.94,80260,9.92,132769,9.95,166549,9.91,403523,9.96,336100,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1834,39731000,9.93,105046,9.94,81660,9.92,132669,9.95,166549,9.91,403523,9.96,336100,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1835,39735000,9.93,105146,9.94,81660,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1836,39738000,9.93,103846,9.94,79460,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,176800,9.99,372467,9.87,110700,10.0,881620,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1837,39741000,9.93,97046,9.94,79460,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,130000,10.01,172652,9.85,322000,10.02,189317,9.84,53700,10.03,536080
1839,39747000,9.93,95846,9.94,75660,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,178800,9.99,372467,9.87,110700,10.0,882120,9.86,130000,10.01,172652,9.85,322000,10.02,189417,9.84,53700,10.03,536080
1840,39748000,9.93,95846,9.94,75660,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1841,39753000,9.93,95646,9.94,73760,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,526200,9.97,222091,9.89,262000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1842,39756000,9.93,92946,9.94,72160,9.92,131969,9.95,166549,9.91,403523,9.96,331300,9.9,527300,9.97,222091,9.89,262000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1843,39758000,9.93,92940,9.94,71260,9.92,132569,9.95,166549,9.91,403523,9.96,331300,9.9,527300,9.97,222091,9.89,262000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1844,39762000,9.93,91940,9.94,69360,9.92,131669,9.95,166549,9.91,403523,9.96,331300,9.9,527300,9.97,222091,9.89,257000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1845,39763000,9.93,91940,9.94,66060,9.92,131669,9.95,166549,9.91,403523,9.96,331300,9.9,527300,9.97,222091,9.89,257000,9.98,342500,9.88,177800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1846,39768000,9.93,91740,9.94,67460,9.92,132569,9.95,166549,9.91,403523,9.96,331400,9.9,527300,9.97,222091,9.89,257000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1847,39771000,9.93,86940,9.94,67460,9.92,132569,9.95,166549,9.91,403523,9.96,331400,9.9,527300,9.97,222091,9.89,257000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,52600,10.03,536080
1848,39773000,9.93,87440,9.94,66860,9.92,132569,9.95,166549,9.91,403523,9.96,331400,9.9,527300,9.97,222091,9.89,257000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,129000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1849,39776000,9.93,87340,9.94,66960,9.92,132569,9.95,166549,9.91,403223,9.96,331400,9.9,527300,9.97,222091,9.89,257000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1851,39783000,9.93,88240,9.94,65360,9.92,137569,9.95,166549,9.91,403723,9.96,331400,9.9,527300,9.97,222091,9.89,257000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1852,39786000,9.93,87342,9.94,55560,9.92,137569,9.95,166549,9.91,403723,9.96,331400,9.9,527300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1853,39789000,9.93,112442,9.94,45460,9.92,136669,9.95,166549,9.91,405323,9.96,331400,9.9,527300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1855,39792000,9.93,111642,9.94,43760,9.92,143569,9.95,166549,9.91,405323,9.96,331400,9.9,527300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,882120,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1856,39798000,9.93,111642,9.94,42860,9.92,143569,9.95,166549,9.91,405323,9.96,331400,9.9,527300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1857,39801000,9.93,132842,9.94,42860,9.92,143569,9.95,166549,9.91,405823,9.96,331400,9.9,527300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1858,39804000,9.93,126842,9.94,41960,9.92,144269,9.95,166549,9.91,405823,9.96,331400,9.9,524300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,886420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1859,39807000,9.93,127642,9.94,41960,9.92,143369,9.95,166549,9.91,415823,9.96,331400,9.9,534300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1860,39810000,9.93,126942,9.94,41860,9.92,142669,9.95,166549,9.91,415823,9.96,331400,9.9,534300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1861,39813000,9.93,129542,9.94,39060,9.92,145269,9.95,166549,9.91,415823,9.96,331400,9.9,534300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1862,39816000,9.93,134242,9.94,39060,9.92,146169,9.95,166549,9.91,415823,9.96,331400,9.9,534300,9.97,222091,9.89,260000,9.98,339100,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1863,39818000,9.93,133242,9.94,38760,9.92,146169,9.95,166549,9.91,415823,9.96,331300,9.9,534300,9.97,222091,9.89,260000,9.98,339800,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,322000,10.02,189417,9.84,51600,10.03,536080
1864,39822000,9.93,133736,9.94,38760,9.92,146169,9.95,166549,9.91,415823,9.96,331300,9.9,534300,9.97,222091,9.89,260000,9.98,339800,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1865,39823000,9.93,133736,9.94,38760,9.92,146169,9.95,166549,9.91,415823,9.96,351300,9.9,534300,9.97,222091,9.89,260000,9.98,339800,9.88,176800,9.99,372467,9.87,110700,10.0,885420,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1866,39828000,9.93,133636,9.94,38760,9.92,144569,9.95,220449,9.91,415823,9.96,351300,9.9,534300,9.97,222091,9.89,260000,9.98,339800,9.88,176800,9.99,372467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1867,39830000,9.93,133336,9.94,38760,9.92,144569,9.95,170449,9.91,415823,9.96,351300,9.9,534300,9.97,222091,9.89,260000,9.98,340400,9.88,176800,9.99,372467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1868,39831000,9.93,133336,9.94,38560,9.92,144569,9.95,170449,9.91,415823,9.96,351300,9.9,534300,9.97,222091,9.89,260000,9.98,340400,9.88,176800,9.99,372467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1869,39835000,9.93,131436,9.94,37660,9.92,144869,9.95,170449,9.91,415823,9.96,351300,9.9,534600,9.97,222091,9.89,260000,9.98,340400,9.88,176800,9.99,372467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1870,39840000,9.93,101430,9.94,7660,9.92,144869,9.95,170449,9.91,415823,9.96,351300,9.9,534600,9.97,222091,9.89,260000,9.98,340400,9.88,176800,9.99,371467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1871,39843000,9.93,102930,9.94,19660,9.92,144869,9.95,170449,9.91,415823,9.96,351300,9.9,534600,9.97,222091,9.89,260000,9.98,340400,9.88,176800,9.99,371467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1872,39846000,9.93,102930,9.94,11260,9.92,144869,9.95,170449,9.91,415823,9.96,351300,9.9,534600,9.97,222091,9.89,260000,9.98,339400,9.88,176800,9.99,371467,9.87,110700,10.0,885660,9.86,128000,10.01,172652,9.85,318000,10.02,189417,9.84,51600,10.03,536080
1873,39849000,9.94,18620,9.95,170449,9.93,107130,9.96,351300,9.92,143969,9.97,222091,9.91,415823,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,318000,10.04,120520
1874,39850000,9.94,17952,9.95,170449,9.93,108030,9.96,351300,9.92,143969,9.97,222091,9.91,415823,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,318000,10.04,120520
1875,39851000,9.94,17952,9.95,170449,9.93,108030,9.96,351300,9.92,143969,9.97,222091,9.91,415823,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,318000,10.04,120520
1877,39857000,9.94,19952,9.95,170449,9.93,109630,9.96,351300,9.92,146869,9.97,222091,9.91,415823,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,318000,10.04,120520
1879,39864000,9.94,18562,9.95,170449,9.93,110730,9.96,351300,9.92,146869,9.97,222091,9.91,412023,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1880,39870000,9.94,19462,9.95,170449,9.93,110730,9.96,351300,9.92,146169,9.97,222091,9.91,412023,9.98,339400,9.9,534600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1881,39873000,9.94,21662,9.95,170449,9.93,111630,9.96,351300,9.92,146169,9.97,222091,9.91,412023,9.98,339400,9.9,535600,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1882,39876000,9.94,21662,9.95,191849,9.93,111630,9.96,351300,9.92,146169,9.97,222091,9.91,412023,9.98,339400,9.9,535100,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1883,39879000,9.94,21662,9.95,191849,9.93,110730,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,535100,9.99,371467,9.89,260000,10.0,885660,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1884,39882000,9.94,20862,9.95,190949,9.93,111630,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,535100,9.99,371467,9.89,260000,10.0,886160,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1885,39885000,9.94,19862,9.95,160649,9.93,111630,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,535100,9.99,371467,9.89,260000,10.0,886160,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1886,39886000,9.94,18862,9.95,160649,9.93,111630,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,537000,9.99,371467,9.89,260000,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1887,39888000,9.94,19262,9.95,160649,9.93,111630,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,537000,9.99,371467,9.89,260000,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1888,39894000,9.94,19262,9.95,158649,9.93,110730,9.96,351300,9.92,145269,9.97,222451,9.91,412023,9.98,339400,9.9,537000,9.99,371467,9.89,260000,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1889,39897000,9.94,25162,9.95,158649,9.93,115730,9.96,351300,9.92,145269,9.97,222451,9.91,410923,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1890,39899000,9.94,25462,9.95,158649,9.93,114630,9.96,351300,9.92,145769,9.97,222451,9.91,410923,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1891,39903000,9.94,25962,9.95,157649,9.93,114630,9.96,351300,9.92,145769,9.97,222451,9.91,410923,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,888260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1892,39905000,9.94,25962,9.95,152349,9.93,114630,9.96,351300,9.92,145769,9.97,222451,9.91,412423,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1893,39909000,9.94,28162,9.95,151949,9.93,115630,9.96,351300,9.92,145769,9.97,222451,9.91,412423,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1894,39912000,9.94,29362,9.95,146949,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,537000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1895,39916000,9.94,29362,9.95,144189,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1896,39920000,9.94,29362,9.95,144989,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1897,39924000,9.94,24656,9.95,145889,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1898,39927000,9.94,25656,9.95,145889,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1899,39933000,9.94,27116,9.95,146189,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,891260,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1900,39934000,9.94,27110,9.95,145289,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1901,39937000,9.94,26210,9.95,144389,9.93,118130,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,538000,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1902,39942000,9.94,26210,9.95,141889,9.93,119730,9.96,351300,9.92,145769,9.97,222451,9.91,379923,9.98,339400,9.9,536500,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1903,39945000,9.94,21210,9.95,141889,9.93,119730,9.96,351300,9.92,145769,9.97,221451,9.91,379923,9.98,339400,9.9,536500,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1904,39946000,9.94,21710,9.95,141889,9.93,119730,9.96,351300,9.92,145769,9.97,221451,9.91,379923,9.98,339400,9.9,536500,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1905,39950000,9.94,17110,9.95,141889,9.93,119730,9.96,351300,9.92,145769,9.97,221451,9.91,379923,9.98,339400,9.9,536500,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
1906,39954000,9.94,17110,9.95,141929,9.93,119030,9.96,351300,9.92,145769,9.97,221451,9.91,379923,9.98,339400,9.9,536500,9.99,371467,9.89,266700,10.0,901560,9.88,176800,10.01,172652,9.87,110700,10.02,189417,9.86,128000,10.03,536080,9.85,319000,10.04,120520
